"시설번호","시설유형코드","시도명","시군구명","시군구코드","소재지도로명주소","소재지지번주소","위도","경도","상세위치","안전센터명","보호틀유무","사용가능여부","설치년도","배관깊이","출수압력","배관지름","관할소방서명","관할소방서전화번호","데이터기준일자","제공기관코드","제공기관명"
"김해동부-145","01","경상남도","김해시","48250","경상남도 김해시 구지로180번길 25","-","35.2362754247","128.883148852","시장 내 시장슈퍼 앞","동상안전센터","N","Y","1997","8.1","4.6","100","김해서부소방서","055-320-9371","2019-05-23","6480000","경상남도"
"김해동부-144","01","경상남도","김해시","48250","경상남도 김해시 구지로180번길 27-10","-","35.236079","128.883398","시장 내 산호통닭 앞","동상안전센터","N","Y","1997","8.1","6","100","김해서부소방서","055-320-9371","2019-05-23","6480000","경상남도"
"김해동부-143","01","경상남도","김해시","48250","경상남도 김해시 가야로463번길","-","35.240054","128.886222","롯데캐슬2단지 밑 호계공원 내","동상안전센터","N","Y","2008","8.1","4.5","100","김해서부소방서","055-320-9371","2019-05-23","6480000","경상남도"
"김해동부-142","01","경상남도","김해시","48250","경상남도 김해시 가야로 501","-","35.237666","128.888475729","신태양 주유소 앞","동상안전센터","Y","Y","1997","8.1","4.7","100","김해서부소방서","055-320-9371","2019-05-23","6480000","경상남도"
"김해동부-141","01","경상남도","김해시","48250","경상남도 김해시 분성로365번길 28-7","-","35.236717","128.885751","동광초등학교 후문","동상안전센터","N","Y","1997","8.1","4.5","100","김해서부소방서","055-320-9371","2019-05-23","6480000","경상남도"
"김해동부-140","01","경상남도","김해시","48250","경상남도 김해시 분성로 368","-","35.233986","128.886165797","진양미용실 앞","동상안전센터","Y","Y","2006","8.1","7","100","김해서부소방서","055-320-9371","2019-05-23","6480000","경상남도"
"김해동부-139","01","경상남도","김해시","48250","경상남도 김해시 분성로418번길 2","-","35.23463107","128.891506","금보석유 앞","동상안전센터","Y","Y","2005","8.1","5","100","김해서부소방서","055-320-9371","2019-05-23","6480000","경상남도"
"김해동부-138","01","경상남도","김해시","48250","경상남도 김해시 가야로405번길 136","-","35.2354897828","128.890995146","킹마트 뒤","동상안전센터","N","Y","1997","8.1","5","100","김해서부소방서","055-320-9371","2019-05-23","6480000","경상남도"
"김해동부-137","03","경상남도","김해시","48250","경상남도 김해시 김해대로 2507","-","35.2285967581","128.901396327","김해동부소방서","삼정안전센터","N","Y","2014","0","0","0","김해동부소방서","055-320-9361","2019-05-23","6480000","경상남도"
"김해동부-136","04","경상남도","김해시","48250","경상남도 김해시 김해대로 2453길 14","-","35.229354","128.895115","화인공원 앞","삼정안전센터","N","Y","2014","0","0","0","김해동부소방서","055-320-9361","2019-05-23","6480000","경상남도"
"김해동부-135","04","경상남도","김해시","48250","경상남도 김해시 김해대로 2507","-","35.2285967581","128.901396327","김해동부소방서","삼정안전센터","N","Y","2015","0","0","0","김해동부소방서","055-320-9361","2019-05-23","6480000","경상남도"
"김해동부-134","04","경상남도","김해시","48250","경상남도 김해시 삼안로 195길 43","-","35.245012","128.906896","국민은행 앞","삼정안전센터","N","Y","2014","0","0","0","김해동부소방서","055-320-9361","2019-05-23","6480000","경상남도"
"김해동부-133","02","경상남도","김해시","48250","경상남도 김해시 분성로512번길 13","-","35.234217088","128.902507259","고빈생복집 앞","삼정안전센터","N","Y","2014","8.1","3","100","김해동부소방서","055-320-9361","2019-05-23","6480000","경상남도"
"김해동부-191","02","경상남도","김해시","48250","경상남도 김해시 분성로335번길 34","-","35.236546","128.882457","동상동주민자치센터 앞 도로","동상안전센터","N","Y","1997","8.1","5.5","100","김해서부소방서","055-320-9371","2019-05-23","6480000","경상남도"
"김해동부-190","02","경상남도","김해시","48250","경상남도 김해시 호계로 517번길 4","-","35.236853","128.883897","동상정비공업사 앞","동상안전센터","N","Y","1997","8.1","4","100","김해서부소방서","055-320-9371","2019-05-23","6480000","경상남도"
"김해동부-189","02","경상남도","김해시","48250","경상남도 김해시 호계로 472번길 1","-","35.232695","128.884899","김해중학교부근 밀양슈퍼마켓 앞","동상안전센터","N","Y","1997","8.1","4","100","김해서부소방서","055-320-9371","2019-05-23","6480000","경상남도"
"김해동부-188","02","경상남도","김해시","48250","경상남도 김해시 분성로365번길 14","-","35.235439","128.886199","동광문구백화점(동광초등학교 앞)","동상안전센터","N","Y","1997","8.1","4","100","김해서부소방서","055-320-9371","2019-05-23","6480000","경상남도"
"김해동부-187","02","경상남도","김해시","48250","경상남도 김해시 구지로186번길 7","-","35.2376929517","128.883787955","조이빌 원룸 앞","동상안전센터","N","Y","1997","8.1","3","100","김해서부소방서","055-320-9371","2019-05-23","6480000","경상남도"
"김해동부-186","01","경상남도","김해시","48250","경상남도 김해시 부원동 235-2","-","35.226297","128.890154","김해주촌두산위브더제니스 모델하우스 남쪽 100m 부근 인도상","동상안전센터","Y","Y","2018","8.1","4.5","100","김해서부소방서","055-320-9371","2019-05-23","6480000","경상남도"
"김해동부-185","01","경상남도","김해시","48250","경상남도 김해시 김해대로2400번길 48","-","35.226535","128.894064004","삼계힐스테이트 주택홍보관 맞은편 인도상","동상안전센터","Y","Y","2018","8.1","4.5","100","김해서부소방서","055-320-9371","2019-05-23","6480000","경상남도"
"김해동부-184","01","경상남도","김해시","48250","경상남도 김해시 가락로 32-1","-","35.229425","128.882467","김동진치과 앞 인도상","동상안전센터","Y","Y","2017","8.1","5","100","김해서부소방서","055-320-9371","2019-05-23","6480000","경상남도"
"김해동부-183","01","경상남도","김해시","48250","경상남도 김해시 분성로 335","-","35.23376692","128.882669","다영떡집 앞 인도상","동상안전센터","Y","Y","2017","8.1","3.5","100","김해서부소방서","055-320-9371","2019-05-23","6480000","경상남도"
"김해동부-182","01","경상남도","김해시","48250","경상남도 김해시 가락로125번길 13","-","35.237024","128.879566","합성초등학교 후문 부근","동상안전센터","N","Y","2017","8.1","4.5","100","김해서부소방서","055-320-9371","2019-05-23","6480000","경상남도"
"김해동부-181","01","경상남도","김해시","48250","경상남도 김해시 가락로 76-1","-","35.233327","128.8817756","본죽 앞","동상안전센터","Y","Y","2017","8.1","4","100","김해서부소방서","055-320-9371","2019-05-23","6480000","경상남도"
"김해동부-180","01","경상남도","김해시","48250","경상남도 김해시 김해대로2273번길 49-1","-","35.229274663","128.878997971","서부탕 부근 봉황4번지 앞","동상안전센터","N","Y","1998","8.1","5","100","김해서부소방서","055-320-9371","2019-05-23","6480000","경상남도"
"김해동부-179","01","경상남도","김해시","48250","경상남도 김해시 호계로499번길 2","-","35.235167","128.884277","이조표구사 앞","동상안전센터","N","Y","1998","8.1","4.7","100","김해서부소방서","055-320-9371","2019-05-23","6480000","경상남도"
"김해동부-178","01","경상남도","김해시","48250","경상남도 김해시 분성로 377","-","35.23446907","128.887337","나이카 정비소 앞","동상안전센터","N","Y","1998","8.1","4.8","100","김해서부소방서","055-320-9371","2019-05-23","6480000","경상남도"
"김해동부-117","02","경상남도","김해시","48250","경상남도 김해시 분성로 673","-","35.2358364","128.919477692","제비표페인트 옆","삼정안전센터","N","Y","2015","8.1","4","100","김해동부소방서","055-320-9361","2019-05-23","6480000","경상남도"
"김해동부-116","02","경상남도","김해시","48250","경상남도 김해시 인제로 126번길 23","-","35.2418643","128.904886751","현대 김해주유소","삼정안전센터","N","Y","2015","8.1","2.4","100","김해동부소방서","055-320-9361","2019-05-23","6480000","경상남도"
"김해동부-115","02","경상남도","김해시","48250","경상남도 김해시 김해대로 2694번길 8","-","35.228188","128.9209739","한화유통 앞","삼정안전센터","N","Y","2015","8.1","3.5","100","김해동부소방서","055-320-9361","2019-05-23","6480000","경상남도"
"김해동부-114","02","경상남도","김해시","48250","경상남도 김해시 김해대로 2662번길 29","-","35.2263382","128.918941","일흥하이텍 앞","삼정안전센터","N","Y","2014","8.1","3","100","김해동부소방서","055-320-9361","2019-05-23","6480000","경상남도"
"김해동부-113","01","경상남도","김해시","48250","경상남도 김해시 인제로 188번길 18","-","35.2451983","128.905906","투앤포정신병원 앞","삼정안전센터","Y","Y","2019","8.1","5","100","김해동부소방서","055-320-9361","2019-05-23","6480000","경상남도"
"김해동부-112","01","경상남도","김해시","48250","경상남도 김해시 분성로 739","-","35.2303671372","128.921448922","강남오토밸리 앞","삼정안전센터","Y","Y","2018","8.1","5","100","김해동부소방서","055-320-9361","2019-05-23","6480000","경상남도"
"김해동부-111","01","경상남도","김해시","48250","경상남도 김해시 활천로 142번길 12","-","35.237565","128.899049","우상에이스빌라 앞","삼정안전센터","N","Y","2018","8.1","5","100","김해동부소방서","055-320-9361","2019-05-23","6480000","경상남도"
"김해동부-110","01","경상남도","김해시","48250","경상남도 김해시 활천로 36번길 22-48","-","35.2316439","128.897923","CU편의점 앞","삼정안전센터","N","Y","2018","8.1","5","100","김해동부소방서","055-320-9361","2019-05-23","6480000","경상남도"
"김해동부-109","01","경상남도","김해시","48250","경상남도 김해시 김해대로2492번길 48-3","-","35.2270973999","128.903959","한남중기 맞은편","삼정안전센터","Y","Y","2018","8.1","5","100","김해동부소방서","055-320-9361","2019-05-23","6480000","경상남도"
"김해동부-108","01","경상남도","김해시","48250","경상남도 김해시 김해대로2492번길 32-22","-","35.2260952","128.902180446","한샘키친 옆","삼정안전센터","Y","Y","2018","8.1","5","100","김해동부소방서","055-320-9361","2019-05-23","6480000","경상남도"
"김해동부-107","01","경상남도","김해시","48250","경상남도 김해시 김해대로2492번길 20","-","35.2264590091","128.90094667","메가마트 앞","삼정안전센터","Y","Y","2018","8.1","5","100","김해동부소방서","055-320-9361","2019-05-23","6480000","경상남도"
"김해동부-106","01","경상남도","김해시","48250","경상남도 김해시 김해대로 2400번길 96","-","35.2265797277","128.899227407","퍼센트커피 앞","삼정안전센터","Y","Y","2018","8.1","5","100","김해동부소방서","055-320-9361","2019-05-23","6480000","경상남도"
"김해동부-105","01","경상남도","김해시","48250","경상남도 김해시 김해대로2480번길 27","-","35.226308","128.897763","셀프세차장 옆","삼정안전센터","Y","Y","2018","8.1","5","100","김해동부소방서","055-320-9361","2019-05-23","6480000","경상남도"
"김해동부-104","01","경상남도","김해시","48250","경상남도 김해시 김해대로2400번길 65-24","-","35.2269550711","128.89736031","준영정비 옆","삼정안전센터","Y","Y","2018","8.1","5","100","김해동부소방서","055-320-9361","2019-05-23","6480000","경상남도"
"김해동부-103","01","경상남도","김해시","48250","경상남도 김해시 삼안로255번안길 6-2","-","35.2503411","128.9095147","삼방시장 안 통로내","삼정안전센터","N","Y","2017","8.1","5","100","김해동부소방서","055-320-9361","2019-05-23","6480000","경상남도"
"김해동부-102","01","경상남도","김해시","48250","경상남도 김해시 김해대로 2736","-","35.2264320705","128.923183619","현대자동차 서부산서비스센터","삼정안전센터","Y","Y","2017","8.1","5","100","김해동부소방서","055-320-9361","2019-05-23","6480000","경상남도"
"김해동부-161","01","경상남도","김해시","48250","경상남도 김해시 분성로376번길 16","-","35.232784","128.887011","주택 옆","동상안전센터","N","Y","1997","8.1","4.5","100","김해서부소방서","055-320-9371","2019-05-23","6480000","경상남도"
"김해동부-160","01","경상남도","김해시","48250","경상남도 김해시 분성로390번길 41","-","35.230679","128.889349","대건아파트 앞 남지공원 내","동상안전센터","N","Y","1997","8.1","4","100","김해서부소방서","055-320-9371","2019-05-23","6480000","경상남도"
"김해동부-159","01","경상남도","김해시","48250","경상남도 김해시 호계로 424","-","35.228269","128.885346","롯데캐논 김해사무기 앞","동상안전센터","N","Y","1997","8.1","4.5","100","김해서부소방서","055-320-9371","2019-05-23","6480000","경상남도"
"김해동부-158","01","경상남도","김해시","48250","경상남도 김해시 호계로 436","-","35.229389","128.885159","손미덕 세무회계사 앞 인도상","동상안전센터","N","Y","1997","8.1","4.5","100","김해서부소방서","055-320-9371","2019-05-23","6480000","경상남도"
"김해동부-157","01","경상남도","김해시","48250","경상남도 김해시 호계로 288","-","35.2163488212","128.887962","다인주유소 앞","동상안전센터","N","Y","1997","8.1","4.5","100","김해서부소방서","055-320-9371","2019-05-23","6480000","경상남도"
"김해동부-156","01","경상남도","김해시","48250","경상남도 김해시 호계로555번길 2","-","35.240247","128.883851361","효창 옆 인도상","동상안전센터","Y","Y","2008","8.1","5","100","김해서부소방서","055-320-9371","2019-05-23","6480000","경상남도"
"김해동부-155","01","경상남도","김해시","48250","경상남도 김해시 호계로 544","-","35.2390507892","128.884324643","부원가스 설비상사 앞","동상안전센터","N","Y","1997","8.1","5","100","김해서부소방서","055-320-9371","2019-05-23","6480000","경상남도"
"김해동부-154","01","경상남도","김해시","48250","경상남도 김해시 호계로559번길 10","-","35.241166207","128.88366618","김해고 동문회관 앞 봉우공원 내","동상안전센터","Y","Y","1997","8.1","4.5","100","김해서부소방서","055-320-9371","2019-05-23","6480000","경상남도"
"김해동부-153","01","경상남도","김해시","48250","경상남도 김해시 가야로453번길","-","35.240521","128.885628","롯데캐슬1단지 정문 대각선 맞은편 밑 인도 상","동상안전센터","N","Y","1997","8.1","4.5","100","김해서부소방서","055-320-9371","2019-05-23","6480000","경상남도"
"김해동부-152","01","경상남도","김해시","48250","경상남도 김해시 가야로487번길 15","-","35.2394625221","128.888666425","청정빌 옆 인도상","동상안전센터","Y","Y","1997","8.1","4.8","100","김해서부소방서","055-320-9371","2019-05-23","6480000","경상남도"
"김해동부-212","01","경상남도","김해시","48250","경상남도 김해시 금관대로 1361","-","35.2442347573","128.866186","시골보리밥(건물 앞)","내외안전센터","N","Y","1995","8.1","3.5","100","김해동부소방서","055-320-9381","2019-05-23","6480000","경상남도"
"김해동부-151","01","경상남도","김해시","48250","경상남도 김해시 가야로405번길(동상동 62-4)","-","35.241107","128.887507","롯데캐슬 2단지 205동 뒤","동상안전센터","N","Y","1997","8.1","4.5","100","김해서부소방서","055-320-9371","2019-05-23","6480000","경상남도"
"김해동부-150","01","경상남도","김해시","48250","경상남도 김해시 호계로500번길 2-1","-","35.234907","128.884766","대신인력 앞","동상안전센터","N","Y","1997","8.1","4.6","100","김해서부소방서","055-320-9371","2019-05-23","6480000","경상남도"
"김해동부-149","01","경상남도","김해시","48250","경상남도 김해시 가야로515번길 2","-","35.23638902","128.889512","해광인력 앞","동상안전센터","Y","Y","2007","8.1","4.6","100","김해서부소방서","055-320-9371","2019-05-23","6480000","경상남도"
"김해동부-87","01","경상남도","김해시","48250","경상남도 김해시 인제로220","-","35.2482369","128.904659","로리터 식당 앞","삼정안전센터","Y","Y","2015","8.1","5","100","김해동부소방서","055-320-9361","2019-05-23","6480000","경상남도"
"김해동부-86","01","경상남도","김해시","48250","경상남도 김해시 삼안로 280번길 16","-","35.254641","128.908467","영운초등학교 앞","삼정안전센터","Y","Y","2015","8.1","5","100","김해동부소방서","055-320-9361","2019-05-23","6480000","경상남도"
"김해동부-85","01","경상남도","김해시","48250","경상남도 김해시 활천로 74번길 2","-","35.2341135","128.8933185","청해아파트 건너편","삼정안전센터","Y","Y","2014","8.1","2.7","100","김해동부소방서","055-320-9361","2019-05-23","6480000","경상남도"
"김해동부-84","01","경상남도","김해시","48250","경상남도 김해시 김해대로 2464-80","-","35.2258060472","128.899371915","전산마을 입구","삼정안전센터","N","Y","2014","8.1","3.5","100","김해동부소방서","055-320-9361","2019-05-23","6480000","경상남도"
"김해동부-83","01","경상남도","김해시","48250","경상남도 김해시 분성로 707번길 42","-","35.2356262","128.922542","영봉정사 앞","삼정안전센터","N","Y","2015","8.1","4","100","김해동부소방서","055-320-9361","2019-05-23","6480000","경상남도"
"김해동부-82","01","경상남도","김해시","48250","경상남도 김해시 김해대로 2725번길 13","-","35.2283815056","128.924843","배중개 마을회관 옆","삼정안전센터","N","Y","2015","8.1","4","100","김해동부소방서","055-320-9361","2019-05-23","6480000","경상남도"
"김해동부-81","01","경상남도","김해시","48250","경상남도 김해시 김해대로 2761길 52-1","-","35.234365","128.902187","대흥 그린빌리지 앞","삼정안전센터","N","Y","2015","8.1","3.5","100","김해동부소방서","055-320-9361","2019-05-23","6480000","경상남도"
"김해동부-80","01","경상남도","김해시","48250","경상남도 김해시 김해대로2761번길 12-3","-","35.2249133","128.927517","양장골 마을회관 앞","삼정안전센터","N","Y","2015","8.1","3.5","100","김해동부소방서","055-320-9361","2019-05-23","6480000","경상남도"
"김해동부-79","01","경상남도","김해시","48250","경상남도 김해시 김해대로 214번길 54","-","35.292671","128.708013","화인유통 옆","삼정안전센터","N","Y","2015","8.1","3","100","김해동부소방서","055-320-9361","2019-05-23","6480000","경상남도"
"김해동부-78","01","경상남도","김해시","48250","경상남도 김해시 삼안로 268번길 13","-","35.2528243","128.910347","화인아파트 110동 앞","삼정안전센터","N","Y","2015","8.1","5","100","김해동부소방서","055-320-9361","2019-05-23","6480000","경상남도"
"김해동부-77","01","경상남도","김해시","48250","경상남도 김해시 활천로 292","-","35.2431109591","128.910905355","활천제일교회 앞","삼정안전센터","Y","Y","2015","8.1","5","100","김해동부소방서","055-320-9361","2019-05-23","6480000","경상남도"
"김해동부-76","01","경상남도","김해시","48250","경상남도 김해시 김해대로 2715번길 11","-","35.2289705","128.923362667","청솔아파트 앞","삼정안전센터","N","Y","2015","8.1","3.5","100","김해동부소방서","055-320-9361","2019-05-23","6480000","경상남도"
"김해동부-75","01","경상남도","김해시","48250","경상남도 김해시 김해대로 2596번길 45","-","35.2261388656","128.911892","김해CNG충전소 앞","삼정안전센터","Y","Y","2014","8.1","4","100","김해동부소방서","055-320-9361","2019-05-23","6480000","경상남도"
"김해동부-74","01","경상남도","김해시","48250","경상남도 김해시 인제로 282","-","35.2534639143","128.902658193","에헤야노래방 앞","삼정안전센터","Y","Y","2015","8.1","5","100","김해동부소방서","055-320-9361","2019-05-23","6480000","경상남도"
"김해동부-73","01","경상남도","김해시","48250","경상남도 김해시 김해대로 2635번길 29","-","35.2314937258","128.913593896","GM자동차 서비스센터 앞","삼정안전센터","N","Y","2014","8.1","3.5","100","김해동부소방서","055-320-9361","2019-05-23","6480000","경상남도"
"김해동부-72","01","경상남도","김해시","48250","경상남도 김해시 김해대로 2635번길 19","-","35.2310426321","128.914765094","C&amp;M 앞","삼정안전센터","N","Y","2014","8.1","3.5","100","김해동부소방서","055-320-9361","2019-05-23","6480000","경상남도"
"김해동부-132","02","경상남도","김해시","48250","경상남도 김해시 삼안로 60번길 17","-","35.2349244691","128.919581","성진일렉트론 앞","삼정안전센터","N","Y","2015","8.1","5","100","김해동부소방서","055-320-9361","2019-05-23","6480000","경상남도"
"김해동부-131","02","경상남도","김해시","48250","경상남도 김해시 분성로 707","-","35.2330865","128.921253555","부산목재합판 앞","삼정안전센터","N","Y","2015","8.1","3.5","100","김해동부소방서","055-320-9361","2019-05-23","6480000","경상남도"
"김해동부-130","02","경상남도","김해시","48250","경상남도 김해시 김해대로 2662번길 24","-","35.2269804","128.9183453","영진고물상 공단식당 앞","삼정안전센터","N","Y","2014","8.1","3.5","100","김해동부소방서","055-320-9361","2019-05-23","6480000","경상남도"
"김해동부-129","02","경상남도","김해시","48250","경상남도 김해시 김해대로 2596길 11-81","-","35.227749","128.915118","태창제재소 앞","삼정안전센터","N","Y","2014","8.1","4","100","김해동부소방서","055-320-9361","2019-05-23","6480000","경상남도"
"김해동부-128","02","경상남도","김해시","48250","경상남도 김해시 인제로25번길 8","-","35.2308673369","128.904419","보나비물류센터 앞","삼정안전센터","N","Y","2015","8.1","2.4","100","김해동부소방서","055-320-9361","2019-05-23","6480000","경상남도"
"김해동부-127","02","경상남도","김해시","48250","경상남도 김해시 분성로 541번길 46","-","35.239708","128.904937787","인성기전 앞 삼거리","삼정안전센터","N","Y","2015","8.1","5","100","김해동부소방서","055-320-9361","2019-05-23","6480000","경상남도"
"김해동부-125","02","경상남도","김해시","48250","경상남도 김해시 인제로 21번길 8","-","35.245498","128.904095","롯데리아 앞","삼정안전센터","N","Y","2015","8.1","3.5","100","김해동부소방서","055-320-9361","2019-05-23","6480000","경상남도"
"김해동부-124","02","경상남도","김해시","48250","경상남도 김해시 인제로 220번길 18","-","35.2480547","128.906504","현대유통 앞","삼정안전센터","N","Y","2015","8.1","5","100","김해동부소방서","055-320-9361","2019-05-23","6480000","경상남도"
"김해동부-123","02","경상남도","김해시","48250","경상남도 김해시 인제로 200번길 19","-","35.2465738","128.906114","푸른부동산 앞","삼정안전센터","N","Y","2015","8.1","5","100","김해동부소방서","055-320-9361","2019-05-23","6480000","경상남도"
"김해동부-122","02","경상남도","김해시","48250","경상남도 김해시 삼안로 195길 43","-","35.244813","128.907246","마카오 이용원 앞","삼정안전센터","N","Y","2015","8.1","5","100","김해동부소방서","055-320-9361","2019-05-23","6480000","경상남도"
"김해동부-121","02","경상남도","김해시","48250","경상남도 김해시 삼안로 279번길 3-2","-","35.2515637","128.908571","서원탑훼밀리마트 앞","삼정안전센터","N","Y","2015","8.1","5","100","김해동부소방서","055-320-9361","2019-05-23","6480000","경상남도"
"김해동부-120","02","경상남도","김해시","48250","경상남도 김해시 삼안로 170","-","35.2435434","128.913098917","신어초등학교 앞","삼정안전센터","N","Y","2015","8.1","5","100","김해동부소방서","055-320-9361","2019-05-23","6480000","경상남도"
"김해동부-119","02","경상남도","김해시","48250","경상남도 김해시 김해대로 2491번길 24","-","35.230196","128.898878","한빛마트 앞","삼정안전센터","N","Y","2014","8.1","4.5","100","김해동부소방서","055-320-9361","2019-05-23","6480000","경상남도"
"김해동부-118","02","경상남도","김해시","48250","경상남도 김해시 김해대로 2576번길 58","-","35.2240856","128.911081026","신어천 옆","삼정안전센터","N","Y","2015","8.1","3.5","100","김해동부소방서","055-320-9361","2019-05-23","6480000","경상남도"
"김해동부-58","01","경상남도","김해시","48250","경상남도 김해시 김해대로 2715번길 79","-","35.2344778522","128.921143","통영바다장어구이 앞","삼정안전센터","Y","Y","2015","8.1","6","100","김해동부소방서","055-320-9361","2019-05-23","6480000","경상남도"
"김해동부-57","01","경상남도","김해시","48250","경상남도 김해시 김해대로 2715번길 49","-","35.2320456","128.922094157","지내동 동원아파트 앞","삼정안전센터","Y","Y","2015","8.1","3.5","100","김해동부소방서","055-320-9361","2019-05-23","6480000","경상남도"
"김해동부-56","01","경상남도","김해시","48250","경상남도 김해시 김해대로 2529번길 42","-","35.2322227967","128.90347994","신라해장국 앞","삼정안전센터","Y","Y","2014","8.1","3.5","100","김해동부소방서","055-320-9361","2019-05-23","6480000","경상남도"
"김해동부-55","01","경상남도","김해시","48250","경상남도 김해시 분성로 569번길 28-6","-","35.2382878481","128.908393229","유영화학 앞","삼정안전센터","N","Y","2015","8.1","2.5","100","김해동부소방서","055-320-9361","2019-05-23","6480000","경상남도"
"김해동부-54","01","경상남도","김해시","48250","경상남도 김해시 인제로 91번길 16","-","35.2366988638","128.902644","월드나이트 옆","삼정안전센터","N","Y","2015","8.1","3.5","100","김해동부소방서","055-320-9361","2019-05-23","6480000","경상남도"
"김해동부-53","01","경상남도","김해시","48250","경상남도 김해시 인제로 224","-","35.2485857055","128.904788","일미식당 앞","삼정안전센터","Y","Y","2015","8.1","5","100","김해동부소방서","055-320-9361","2019-05-23","6480000","경상남도"
"김해동부-52","01","경상남도","김해시","48250","경상남도 김해시 삼안로 250","-","35.2502997","128.910431","한일아파트 정문 옆","삼정안전센터","Y","Y","2015","8.1","5","100","김해동부소방서","055-320-9361","2019-05-23","6480000","경상남도"
"김해동부-51","01","경상남도","김해시","48250","경상남도 김해시 삼안로 176","-","35.243916","128.912928","신어초교 윗도로 건너편","삼정안전센터","Y","Y","2015","8.1","5","100","김해동부소방서","055-320-9361","2019-05-23","6480000","경상남도"
"김해동부-50","01","경상남도","김해시","48250","경상남도 김해시 삼안로 208","-","35.2468363","128.911756","동성아파트 정문 맞은편","삼정안전센터","Y","Y","2015","8.1","5","100","김해동부소방서","055-320-9361","2019-05-23","6480000","경상남도"
"김해동부-49","01","경상남도","김해시","48250","경상남도 김해시 삼안로 112길 1","-","35.239934","128.906444","한일여고 담벼락 밑","삼정안전센터","Y","Y","2014","8.1","3.5","100","김해동부소방서","055-320-9361","2019-05-23","6480000","경상남도"
"김해동부-48","01","경상남도","김해시","48250","경상남도 김해시 인제로 196","-","35.2460937354","128.904168887","인제대 입구 맞은편","삼정안전센터","Y","Y","2015","8.1","5","100","김해동부소방서","055-320-9361","2019-05-23","6480000","경상남도"
"김해동부-47","01","경상남도","김해시","48250","경상남도 김해시 삼안로 297","-","35.2518859","128.906351382","마카오 이용원 앞","삼정안전센터","Y","Y","2015","8.1","5","100","김해동부소방서","055-320-9361","2019-05-23","6480000","경상남도"
"김해동부-46","01","경상남도","김해시","48250","경상남도 김해시 인제로 284번길 44","-","35.2535228","128.907199","영운초교 담벼락 밑","삼정안전센터","Y","Y","2015","8.1","5","100","김해동부소방서","055-320-9361","2019-05-23","6480000","경상남도"
"김해동부-45","01","경상남도","김해시","48250","경상남도 김해시 활천로 214번길 32","-","35.2397910124","128.901738","에이스빌 앞","삼정안전센터","N","Y","2015","8.1","3.5","100","김해동부소방서","055-320-9361","2019-05-23","6480000","경상남도"
"김해동부-44","01","경상남도","김해시","48250","경상남도 김해시 분성로 557번길 50","-","35.240681","128.906064","삼화 PMI 옆 사거리","삼정안전센터","Y","Y","2015","8.1","3.5","100","김해동부소방서","055-320-9361","2019-05-23","6480000","경상남도"
"김해동부-43","01","경상남도","김해시","48250","경상남도 김해시 분성로 557번길 28-5","-","35.2383904553","128.9066865","경도상사 앞","삼정안전센터","N","Y","2015","8.1","3.5","100","김해동부소방서","055-320-9361","2019-05-23","6480000","경상남도"
"김해동부-101","01","경상남도","김해시","48250","경상남도 김해시 김해대로2507","-","35.2285967581","128.901396327","구조대 사무실 앞","삼정안전센터","Y","Y","2017","8.1","3","100","김해동부소방서","055-320-9361","2019-05-23","6480000","경상남도"
"김해동부-100","01","경상남도","김해시","48250","경상남도 김해시 활천로57번길 6-19","-","35.2334972191","128.892321","청해아파트 부근","삼정안전센터","N","Y","2017","8.1","3.5","100","김해동부소방서","055-320-9361","2019-05-23","6480000","경상남도"
"김해동부-99","01","경상남도","김해시","48250","경상남도 김해시 분성로499번길 10","-","35.2360942","128.8997208","미소지움 아파트 앞","삼정안전센터","Y","Y","2015","8.1","3.5","100","김해동부소방서","055-320-9361","2019-05-23","6480000","경상남도"
"김해동부-98","01","경상남도","김해시","48250","경상남도 김해시 삼안로 297번길 5","-","35.2514535","128.906415","꿈모리어린이집 앞","삼정안전센터","Y","Y","2015","8.1","3","100","김해동부소방서","055-320-9361","2019-05-23","6480000","경상남도"
"김해동부-97","01","경상남도","김해시","48250","경상남도 김해시 김해대로 2575번길 33","-","35.2314569353","128.9086198","문교화학 앞","삼정안전센터","Y","Y","2015","8.1","3","100","김해동부소방서","055-320-9361","2019-05-23","6480000","경상남도"
"김해동부-96","01","경상남도","김해시","48250","경상남도 김해시 분성로 677번길 12-1","-","35.236732","128.920459","서해그린빌라 부근","삼정안전센터","Y","Y","2015","8.1","3","100","김해동부소방서","055-320-9361","2019-05-23","6480000","경상남도"
"김해동부-126","02","경상남도","김해시","48250","경상남도 김해시 인제로 174","-","35.2440793","128.904287","어방치과 앞","삼정안전센터","N","Y","2015","8.1","3.5","100","김해동부소방서","055-320-9361","2019-05-23","6480000","경상남도"
"김해동부-94","01","경상남도","김해시","48250","경상남도 김해시 김해대로2576번길 6","-","35.2280093886","128.908253479","초선대 경로회관 앞","삼정안전센터","Y","Y","2015","8.1","3","100","김해동부소방서","055-320-9361","2019-05-23","6480000","경상남도"
"김해동부-93","01","경상남도","김해시","48250","경상남도 김해시 삼안로 11","-","35.2303536","128.91775034","국제상사 앞","삼정안전센터","N","Y","2014","8.1","3","100","김해동부소방서","055-320-9361","2019-05-23","6480000","경상남도"
"김해동부-92","01","경상남도","김해시","48250","경상남도 김해시 삼안로 279번길 17","-","35.2504906","128.908599644","공영주차장 앞","삼정안전센터","Y","Y","2015","8.1","5","100","김해동부소방서","055-320-9361","2019-05-23","6480000","경상남도"
